DATE,COUNTRY,BASE_DEMAND,MARKETING_SPEND,GDP_GROWTH,INFLATION_RATE,SEASONALITY_INDEX,FINAL_DEMAND
2023-Jan-21,INDIA,70,38907.12,0.94,3.0,0.97,134
2023-Jan-22,INDIA,70,31717.6,2.39,2.93,0.85,90
2023-Jan-23,INDIA,70,23944.78,3.06,2.63,1.05,113
2023-Jan-24,INDIA,70,26086.2,2.85,3.26,0.89,76
2023-Jan-25,INDIA,70,36238.57,2.01,1.35,0.99,105
2023-Jan-26,INDIA,70,31083.03,1.23,3.63,1.0,100
2023-Jan-27,INDIA,70,26733.59,3.5,3.31,1.04,107
2023-Jan-28,INDIA,70,34952.48,2.44,3.23,1.04,131
2023-Jan-29,INDIA,70,26598.14,2.73,4.01,1.0,99
2023-Jan-30,INDIA,70,33420.88,3.96,2.29,0.9,88
2023-Jan-31,INDIA,70,30748.67,3.45,4.33,0.93,94
2023-Feb-01,INDIA,70,34202.22,2.73,3.65,1.01,101
2023-Feb-02,INDIA,70,29243.15,3.85,2.39,1.0,104
2023-Feb-03,INDIA,70,28138.05,2.27,2.55,0.93,95
2023-Feb-04,INDIA,70,26587.03,3.4,3.66,0.97,81
2023-Feb-05,INDIA,70,27991.83,2.44,4.26,0.94,93
2023-Feb-06,INDIA,70,24206.55,3.07,2.28,1.01,89
2023-Feb-07,INDIA,70,31277.0,3.68,2.42,0.9,89
2023-Feb-08,INDIA,70,31995.68,3.48,3.72,0.99,89
2023-Feb-09,INDIA,70,24884.13,3.72,4.52,1.04,103
2023-Feb-10,INDIA,70,36965.72,2.24,3.43,0.99,105
2023-Feb-11,INDIA,70,20356.37,4.1,2.33,1.01,74
2023-Feb-12,INDIA,70,33518.72,2.51,4.7,0.94,101
2023-Feb-13,INDIA,70,37906.66,1.72,5.0,0.85,86
2023-Feb-14,INDIA,70,39502.31,2.78,3.62,0.96,111
2023-Feb-15,INDIA,70,30175.27,1.28,2.64,0.86,85
2023-Feb-16,INDIA,70,37518.38,1.75,1.83,0.98,97
2023-Feb-17,INDIA,70,28570.81,4.53,3.49,0.94,95
2023-Feb-18,INDIA,70,24580.78,4.01,3.71,1.01,75
2023-Feb-19,INDIA,70,29978.37,2.5,3.41,0.9,88
2023-Feb-20,INDIA,70,34355.54,2.04,3.01,0.89,106
2023-Feb-21,INDIA,70,30108.6,2.83,4.41,0.97,79
2023-Feb-22,INDIA,70,22717.73,1.22,3.03,0.99,86
2023-Feb-23,INDIA,70,37249.54,4.3,3.07,0.92,94
2023-Feb-24,INDIA,70,22957.09,2.73,3.32,0.86,60
2023-Feb-25,INDIA,70,29276.32,2.18,2.21,1.0,87
2023-Feb-26,INDIA,70,29732.41,1.9,4.9,0.96,82
2023-Feb-27,INDIA,70,25727.18,2.86,3.68,0.95,82
2023-Feb-28,INDIA,70,35118.36,2.51,3.35,0.94,110
2023-Mar-01,INDIA,70,31207.13,3.06,2.22,1.02,104
2023-Mar-02,INDIA,70,28392.96,2.9,1.29,1.01,74
2023-Mar-03,INDIA,70,32542.44,3.25,1.81,0.92,101
2023-Mar-04,INDIA,70,35325.74,2.06,3.73,0.88,90
2023-Mar-05,INDIA,70,39537.97,2.14,2.59,0.94,104
2023-Mar-06,INDIA,70,32670.26,2.79,3.28,1.05,110
2023-Mar-07,INDIA,70,35936.41,2.37,3.68,0.87,100
2023-Mar-08,INDIA,70,17737.39,2.03,4.34,1.05,79
2023-Mar-09,INDIA,70,35337.38,1.86,2.28,0.89,95
2023-Mar-10,INDIA,70,28671.61,1.85,2.15,1.03,90
2023-Mar-11,INDIA,70,37601.06,3.52,5.29,0.97,94
2023-Mar-12,INDIA,70,25510.35,1.97,2.76,1.02,86
2023-Mar-13,INDIA,70,34334.84,2.4,1.79,0.94,92
2023-Mar-14,INDIA,70,25923.48,1.5,3.21,0.86,77
2023-Mar-15,INDIA,70,35691.08,2.05,5.36,0.98,96
2023-Mar-16,INDIA,70,30782.14,1.18,2.02,0.9,88
2023-Mar-17,INDIA,70,38116.81,3.34,3.83,1.02,122
2023-Mar-18,INDIA,70,16564.06,2.54,3.66,1.03,81
2023-Mar-19,INDIA,70,35760.24,3.11,2.82,0.94,99
2023-Mar-20,INDIA,70,34754.37,0.1,2.97,1.03,112
2023-Mar-21,INDIA,70,27601.24,2.27,2.51,0.92,80
2023-Mar-22,INDIA,70,32949.52,2.85,3.13,0.9,95
2023-Mar-23,INDIA,70,35390.01,2.02,4.59,1.01,98
2023-Mar-24,INDIA,70,25979.46,2.31,2.98,1.03,101
2023-Mar-25,INDIA,70,33397.26,2.56,4.4,0.85,87
2023-Mar-26,INDIA,70,35874.21,1.01,3.03,0.96,92
2023-Mar-27,INDIA,70,27601.63,0.53,1.1,0.94,104
2023-Mar-28,INDIA,70,32913.56,3.23,3.02,0.88,84
2023-Mar-29,INDIA,70,30940.54,1.99,3.45,0.97,99
2023-Mar-30,INDIA,70,27051.54,3.16,2.13,1.02,111
2023-Mar-31,INDIA,70,33355.2,1.95,3.27,0.93,84
2023-Apr-01,INDIA,70,28082.93,3.41,3.45,1.12,113
2023-Apr-02,INDIA,70,40441.94,2.21,1.7,1.27,155
2023-Apr-03,INDIA,70,37369.97,3.14,1.46,1.11,120
2023-Apr-04,INDIA,70,25124.12,2.05,2.58,1.23,131
2023-Apr-05,INDIA,70,30693.72,1.54,1.94,1.13,100
2023-Apr-06,INDIA,70,28918.59,3.49,3.29,1.25,109
2023-Apr-07,INDIA,70,35125.9,3.45,4.07,1.22,147
2023-Apr-08,INDIA,70,30939.55,3.37,3.94,1.12,134
2023-Apr-09,INDIA,70,35653.38,1.93,3.19,1.27,147
2023-Apr-10,INDIA,70,36065.77,2.78,2.15,1.26,128
2023-Apr-11,INDIA,70,31931.01,1.58,4.03,1.15,102
2023-Apr-12,INDIA,70,30832.95,2.08,4.11,1.29,126
2023-Apr-13,INDIA,70,27417.51,1.12,2.02,1.11,115
2023-Apr-14,INDIA,70,29324.28,2.76,3.07,1.24,129
2023-Apr-15,INDIA,70,25970.94,2.35,2.59,1.24,92
2023-Apr-16,INDIA,70,42605.5,4.19,2.95,1.13,138
2023-Apr-17,INDIA,70,31754.91,3.23,3.28,1.11,109
2023-Apr-18,INDIA,70,19909.11,1.14,2.11,1.12,91
2023-Apr-19,INDIA,70,22608.79,3.27,2.65,1.23,111
2023-Apr-20,INDIA,70,42690.31,2.22,4.06,1.17,140
2023-Apr-21,INDIA,70,25806.8,2.32,1.14,1.17,99
2023-Apr-22,INDIA,70,30564.69,1.64,1.83,1.11,115
2023-Apr-23,INDIA,70,27667.39,2.87,4.17,1.26,101
2023-Apr-24,INDIA,70,35736.77,3.76,3.7,1.21,119
2023-Apr-25,INDIA,70,30789.14,3.13,3.57,1.25,122
2023-Apr-26,INDIA,70,28821.32,2.39,2.38,1.15,113
2023-Apr-27,INDIA,70,25176.37,1.97,2.76,1.23,117
2023-Apr-28,INDIA,70,40386.59,2.03,2.16,1.2,139
2023-Apr-29,INDIA,70,34061.33,2.84,2.8,1.12,117
2023-Apr-30,INDIA,70,26972.43,1.04,3.23,1.3,119
2023-May-01,INDIA,70,33436.35,2.23,4.43,1.15,101
2023-May-02,INDIA,70,26643.9,2.2,2.37,1.25,100
2023-May-03,INDIA,70,25599.23,3.26,4.26,1.25,101
2023-May-04,INDIA,70,34718.38,1.91,2.84,1.13,126
2023-May-05,INDIA,70,18203.71,3.15,3.49,1.21,93
2023-May-06,INDIA,70,30639.1,0.49,3.31,1.2,113
2023-May-07,INDIA,70,27772.85,3.87,3.78,1.15,99
2023-May-08,INDIA,70,30306.8,1.35,3.34,1.28,108
2023-May-09,INDIA,70,25756.87,3.42,1.54,1.21,116
2023-May-10,INDIA,70,21027.71,2.83,2.14,1.28,88
2023-May-11,INDIA,70,45536.34,3.93,3.0,1.25,159
2023-May-12,INDIA,70,37072.18,3.76,4.46,1.25,111
2023-May-13,INDIA,70,30302.56,1.61,1.22,1.12,125
2023-May-14,INDIA,70,28892.31,2.48,2.62,1.25,124
2023-May-15,INDIA,70,18493.0,3.9,2.43,1.11,67
2023-May-16,INDIA,70,28039.02,3.18,2.17,1.23,107
2023-May-17,INDIA,70,24835.57,2.88,3.54,1.23,123
2023-May-18,INDIA,70,30416.55,2.86,2.65,1.12,103
2023-May-19,INDIA,70,26097.16,3.24,4.35,1.23,124
2023-May-20,INDIA,70,36346.58,1.94,2.74,1.14,104
2023-May-21,INDIA,70,28348.91,2.11,3.67,1.28,114
2023-May-22,INDIA,70,27948.12,1.45,3.2,1.29,130
2023-May-23,INDIA,70,35899.07,1.98,1.53,1.28,140
2023-May-24,INDIA,70,32027.77,1.35,3.38,1.27,122
2023-May-25,INDIA,70,15083.0,2.29,4.47,1.22,84
2023-May-26,INDIA,70,17311.41,2.52,4.19,1.24,83
2023-May-27,INDIA,70,33836.57,2.36,3.41,1.14,128
2023-May-28,INDIA,70,37767.8,2.64,3.6,1.26,146
2023-May-29,INDIA,70,26913.5,3.17,3.72,1.15,116
2023-May-30,INDIA,70,44043.86,3.36,2.12,1.24,140
2023-May-31,INDIA,70,31169.03,2.21,2.62,1.18,109
2023-Jun-01,INDIA,70,27060.2,3.84,2.7,1.27,113
2023-Jun-02,INDIA,70,37869.61,1.4,2.5,1.15,114
2023-Jun-03,INDIA,70,34465.65,2.68,2.33,1.22,130
2023-Jun-04,INDIA,70,31399.73,3.26,3.92,1.16,114
2023-Jun-05,INDIA,70,33278.92,1.81,3.43,1.2,102
2023-Jun-06,INDIA,70,28770.84,0.62,2.99,1.16,128
2023-Jun-07,INDIA,70,25849.83,1.73,4.85,1.1,90
2023-Jun-08,INDIA,70,22442.62,2.06,2.92,1.14,97
2023-Jun-09,INDIA,70,27285.23,3.45,2.49,1.2,93
2023-Jun-10,INDIA,70,24203.24,3.61,2.68,1.24,131
2023-Jun-11,INDIA,70,35373.83,2.56,3.2,1.2,127
2023-Jun-12,INDIA,70,32301.93,2.4,3.9,1.16,105
2023-Jun-13,INDIA,70,33401.4,2.42,2.01,1.3,127
2023-Jun-14,INDIA,70,36318.42,1.93,2.38,1.12,122
2023-Jun-15,INDIA,70,27806.09,2.58,2.33,1.2,118
2023-Jun-16,INDIA,70,36158.52,2.97,2.25,1.11,152
2023-Jun-17,INDIA,70,32132.64,2.65,2.93,1.15,114
2023-Jun-18,INDIA,70,29348.5,2.43,1.95,1.22,127
2023-Jun-19,INDIA,70,43454.59,2.87,1.42,1.27,153
2023-Jun-20,INDIA,70,28400.57,1.82,2.05,1.1,99
2023-Jun-21,INDIA,70,31343.25,2.53,3.11,1.16,115
2023-Jun-22,INDIA,70,30550.31,4.24,2.65,1.13,115
2023-Jun-23,INDIA,70,31243.61,2.39,2.86,1.12,117
2023-Jun-24,INDIA,70,22159.07,1.08,3.48,1.23,113
2023-Jun-25,INDIA,70,32979.55,1.89,3.39,1.13,108
2023-Jun-26,INDIA,70,39634.14,1.58,4.84,1.23,119
2023-Jun-27,INDIA,70,29381.3,2.9,3.01,1.25,129
2023-Jun-28,INDIA,70,30630.96,3.15,6.0,1.26,111
2023-Jun-29,INDIA,70,27450.95,3.04,3.66,1.28,107
2023-Jun-30,INDIA,70,35419.01,3.11,1.25,1.15,103
2023-Jul-01,INDIA,70,20910.64,2.08,2.72,0.94,77
2023-Jul-02,INDIA,70,33477.49,2.55,2.75,0.85,81
2023-Jul-03,INDIA,70,32771.89,1.84,3.08,0.88,101
2023-Jul-04,INDIA,70,20366.2,2.63,4.18,0.87,66
2023-Jul-05,INDIA,70,32737.88,3.22,2.06,1.0,112
2023-Jul-06,INDIA,70,22344.77,1.28,1.26,0.9,74
2023-Jul-07,INDIA,70,30433.2,4.99,4.06,0.94,110
2023-Jul-08,INDIA,70,36594.44,3.37,3.6,0.9,85
2023-Jul-09,INDIA,70,30913.98,3.04,2.74,0.88,96
2023-Jul-10,INDIA,70,25651.95,4.78,2.53,0.99,94
2023-Jul-11,INDIA,70,24141.44,2.98,3.57,0.93,81
2023-Jul-12,INDIA,70,40563.77,2.49,3.94,0.89,91
2023-Jul-13,INDIA,70,31189.01,2.12,2.81,0.88,88
2023-Jul-14,INDIA,70,14845.01,2.69,4.1,1.02,67
2023-Jul-15,INDIA,70,26602.45,3.47,1.95,1.01,104
2023-Jul-16,INDIA,70,25393.63,2.0,3.75,1.0,99
2023-Jul-17,INDIA,70,35251.98,2.25,1.37,1.03,116
2023-Jul-18,INDIA,70,26899.62,3.26,2.67,0.95,88
2023-Jul-19,INDIA,70,28885.92,3.88,4.57,0.94,94
2023-Jul-20,INDIA,70,34763.67,0.9,2.17,0.91,106
2023-Jul-21,INDIA,70,34208.65,2.73,2.96,1.0,96
2023-Jul-22,INDIA,70,35244.68,2.42,4.34,0.96,106
2023-Jul-23,INDIA,70,27371.59,2.96,4.81,0.86,77
2023-Jul-24,INDIA,70,30201.31,1.31,2.99,0.92,76
2023-Jul-25,INDIA,70,29623.63,2.89,1.53,0.97,107
2023-Jul-26,INDIA,70,20638.55,2.46,2.08,1.02,97
2023-Jul-27,INDIA,70,35445.04,1.88,2.24,0.92,101
2023-Jul-28,INDIA,70,29056.64,2.82,2.88,0.98,104
2023-Jul-29,INDIA,70,24347.92,3.44,2.83,0.96,73
2023-Jul-30,INDIA,70,20561.95,2.99,1.87,0.88,72
2023-Jul-31,INDIA,70,28513.91,2.24,4.04,0.93,91
2023-Aug-01,INDIA,70,22976.91,2.42,3.4,0.98,90
2023-Aug-02,INDIA,70,34260.78,2.78,3.05,0.9,94
2023-Aug-03,INDIA,70,31670.75,2.03,1.52,1.03,129
2023-Aug-04,INDIA,70,29940.03,4.13,1.93,0.87,83
2023-Aug-05,INDIA,70,41348.73,2.26,3.73,1.04,121
2023-Aug-06,INDIA,70,29725.13,2.51,2.25,0.92,90
2023-Aug-07,INDIA,70,33927.85,1.04,3.36,0.92,88
2023-Aug-08,INDIA,70,38643.6,3.0,2.99,0.88,108
2023-Aug-09,INDIA,70,35089.9,1.83,3.28,0.94,96
2023-Aug-10,INDIA,70,32832.5,0.82,0.9,0.89,95
2023-Aug-11,INDIA,70,38006.89,2.0,2.8,1.0,97
2023-Aug-12,INDIA,70,33862.28,2.46,3.52,0.99,124
2023-Aug-13,INDIA,70,29153.91,4.27,1.09,0.88,97
2023-Aug-14,INDIA,70,27845.06,1.23,3.26,1.05,91
2023-Aug-15,INDIA,70,27179.73,2.46,2.61,0.94,90
2023-Aug-16,INDIA,70,28975.53,2.96,2.69,0.94,80
2023-Aug-17,INDIA,70,26382.25,3.53,3.05,0.97,79
2023-Aug-18,INDIA,70,30475.87,0.56,3.7,1.01,95
2023-Aug-19,INDIA,70,39073.41,1.24,3.1,1.02,110
2023-Aug-20,INDIA,70,19862.19,2.51,3.31,0.99,71
2023-Aug-21,INDIA,70,25605.7,1.16,3.98,0.95,73
2023-Aug-22,INDIA,70,24994.77,1.95,2.96,0.86,85
2023-Aug-23,INDIA,70,29508.35,2.85,3.04,0.89,104
2023-Aug-24,INDIA,70,32504.53,2.9,3.31,1.01,100
2023-Aug-25,INDIA,70,30963.67,2.41,3.22,0.91,89
2023-Aug-26,INDIA,70,25651.91,3.98,3.48,0.95,79
2023-Aug-27,INDIA,70,33025.54,1.63,3.49,0.87,83
2023-Aug-28,INDIA,70,28775.18,0.91,4.29,0.92,76
2023-Aug-29,INDIA,70,37692.65,2.25,3.69,0.93,95
2023-Aug-30,INDIA,70,30214.99,2.17,4.32,1.0,107
2023-Aug-31,INDIA,70,28192.69,1.69,2.28,0.91,82
2023-Sep-01,INDIA,70,25444.54,3.42,3.29,0.86,78
2023-Sep-02,INDIA,70,27753.6,2.35,2.92,0.88,81
2023-Sep-03,INDIA,70,34887.58,1.89,2.22,0.9,99
2023-Sep-04,INDIA,70,26453.73,2.22,3.83,0.93,74
2023-Sep-05,INDIA,70,34678.06,3.66,1.89,0.97,97
2023-Sep-06,INDIA,70,23491.46,4.27,1.31,0.92,92
2023-Sep-07,INDIA,70,22781.25,1.76,3.78,1.02,81
2023-Sep-08,INDIA,70,39545.65,2.3,1.8,0.96,103
2023-Sep-09,INDIA,70,39004.19,2.07,3.98,0.89,93
2023-Sep-10,INDIA,70,34819.9,1.77,1.45,0.98,87
2023-Sep-11,INDIA,70,27352.47,2.96,4.62,0.92,76
2023-Sep-12,INDIA,70,39854.52,2.78,0.57,0.89,107
2023-Sep-13,INDIA,70,36358.19,2.38,3.44,0.89,84
2023-Sep-14,INDIA,70,31779.5,3.61,2.32,1.01,111
2023-Sep-15,INDIA,70,36946.58,2.91,3.61,0.86,100
2023-Sep-16,INDIA,70,26339.1,1.93,2.89,1.05,94
2023-Sep-17,INDIA,70,35666.78,1.14,3.77,0.91,97
2023-Sep-18,INDIA,70,22916.24,2.76,3.34,0.93,70
2023-Sep-19,INDIA,70,35580.43,2.86,3.42,0.91,81
2023-Sep-20,INDIA,70,26889.39,2.53,3.0,0.88,76
2023-Sep-21,INDIA,70,33026.97,3.18,4.33,0.85,82
2023-Sep-22,INDIA,70,28573.12,2.32,1.94,0.91,84
2023-Sep-23,INDIA,70,40196.52,2.8,3.46,0.92,100
2023-Sep-24,INDIA,70,35939.71,3.51,2.11,0.96,125
2023-Sep-25,INDIA,70,28031.79,1.72,4.55,0.97,93
2023-Sep-26,INDIA,70,28300.24,1.17,4.34,0.88,88
2023-Sep-27,INDIA,70,38971.21,1.7,2.34,0.98,92
2023-Sep-28,INDIA,70,32637.06,2.67,3.03,0.98,102
2023-Sep-29,INDIA,70,30479.38,2.36,2.61,0.87,76
2023-Sep-30,INDIA,70,27973.51,3.75,3.48,0.95,84
2023-Oct-01,INDIA,70,20974.07,2.64,1.71,1.15,97
2023-Oct-02,INDIA,70,17081.94,3.21,2.76,1.24,92
2023-Oct-03,INDIA,70,29673.17,2.2,2.76,1.15,111
2023-Oct-04,INDIA,70,18745.15,2.47,2.92,1.26,108
2023-Oct-05,INDIA,70,29753.51,3.19,2.35,1.16,118
2023-Oct-06,INDIA,70,33398.79,3.67,3.27,1.11,121
2023-Oct-07,INDIA,70,30429.65,2.4,4.47,1.28,98
2023-Oct-08,INDIA,70,26573.72,1.54,3.42,1.2,127
2023-Oct-09,INDIA,70,32187.47,2.19,1.47,1.22,123
2023-Oct-10,INDIA,70,30112.67,1.64,3.66,1.2,116
2023-Oct-11,INDIA,70,26667.53,1.49,3.89,1.16,111
2023-Oct-12,INDIA,70,28742.83,3.38,3.33,1.3,119
2023-Oct-13,INDIA,70,22115.71,1.62,3.56,1.25,91
2023-Oct-14,INDIA,70,27507.3,1.46,1.94,1.22,98
2023-Oct-15,INDIA,70,22068.26,2.39,3.83,1.14,86
2023-Oct-16,INDIA,70,29704.96,2.23,4.95,1.23,118
2023-Oct-17,INDIA,70,29499.73,0.96,2.46,1.22,105
2023-Oct-18,INDIA,70,28351.01,2.54,2.72,1.26,125
2023-Oct-19,INDIA,70,27164.8,1.9,3.83,1.14,90
2023-Oct-20,INDIA,70,35226.27,2.74,3.94,1.18,94
2023-Oct-21,INDIA,70,28195.57,2.33,2.72,1.29,119
2023-Oct-22,INDIA,70,33551.47,2.61,2.58,1.18,124
2023-Oct-23,INDIA,70,22641.72,0.69,3.58,1.19,89
2023-Oct-24,INDIA,70,27069.32,1.17,2.55,1.2,98
2023-Oct-25,INDIA,70,31045.21,2.55,3.65,1.2,113
2023-Oct-26,INDIA,70,37729.26,3.2,3.84,1.11,133
2023-Oct-27,INDIA,70,32760.75,1.97,3.42,1.12,110
2023-Oct-28,INDIA,70,25935.83,1.92,2.96,1.2,109
2023-Oct-29,INDIA,70,31613.04,3.2,2.16,1.14,116
2023-Oct-30,INDIA,70,31568.43,2.42,2.57,1.13,109
2023-Oct-31,INDIA,70,19809.72,1.79,3.64,1.16,84
2023-Nov-01,INDIA,70,34705.02,3.1,3.77,1.19,126
2023-Nov-02,INDIA,70,27086.93,2.98,1.62,1.15,112
2023-Nov-03,INDIA,70,31373.1,3.59,2.31,1.22,145
2023-Nov-04,INDIA,70,28620.66,3.56,3.72,1.1,89
2023-Nov-05,INDIA,70,31736.71,1.71,2.28,1.29,111
2023-Nov-06,INDIA,70,37976.18,1.25,3.87,1.29,155
2023-Nov-07,INDIA,70,28031.34,2.83,1.96,1.22,118
2023-Nov-08,INDIA,70,33093.69,2.06,3.33,1.21,102
2023-Nov-09,INDIA,70,34790.77,2.94,4.33,1.22,129
2023-Nov-10,INDIA,70,39434.27,2.04,2.53,1.19,124
2023-Nov-11,INDIA,70,31947.03,1.31,3.49,1.11,95
2023-Nov-12,INDIA,70,30207.89,3.17,1.19,1.25,125
2023-Nov-13,INDIA,70,30474.44,2.63,3.23,1.12,114
2023-Nov-14,INDIA,70,43228.71,0.59,3.4,1.2,126
2023-Nov-15,INDIA,70,30351.62,3.35,3.28,1.29,144
2023-Nov-16,INDIA,70,28755.77,1.86,5.05,1.17,97
2023-Nov-17,INDIA,70,32605.24,2.58,2.77,1.3,147
2023-Nov-18,INDIA,70,41264.69,2.03,4.72,1.21,122
2023-Nov-19,INDIA,70,44128.27,2.13,3.38,1.21,133
2023-Nov-20,INDIA,70,42850.19,1.89,3.11,1.12,152
2023-Nov-21,INDIA,70,31078.0,1.75,3.84,1.27,133
2023-Nov-22,INDIA,70,29088.25,2.69,2.78,1.22,122
2023-Nov-23,INDIA,70,37368.69,1.49,2.96,1.27,151
2023-Nov-24,INDIA,70,27362.25,1.57,2.65,1.16,92
2023-Nov-25,INDIA,70,30842.56,1.9,4.1,1.29,128
2023-Nov-26,INDIA,70,26539.51,0.56,2.14,1.19,90
2023-Nov-27,INDIA,70,38161.77,3.77,3.17,1.21,126
2023-Nov-28,INDIA,70,38415.28,2.41,3.43,1.22,151
2023-Nov-29,INDIA,70,41727.98,0.99,3.7,1.12,107
2023-Nov-30,INDIA,70,23139.9,2.73,2.97,1.28,112
2023-Dec-01,INDIA,70,22911.35,2.43,3.04,1.14,95
2023-Dec-02,INDIA,70,26988.52,2.29,4.63,1.19,98
2023-Dec-03,INDIA,70,26251.71,2.61,2.29,1.17,110
2023-Dec-04,INDIA,70,18152.75,1.09,2.09,1.18,90
2023-Dec-05,INDIA,70,30674.03,2.11,3.43,1.18,142
2023-Dec-06,INDIA,70,42379.1,2.81,4.7,1.16,128
2023-Dec-07,INDIA,70,21107.56,2.56,3.27,1.26,102
2023-Dec-08,INDIA,70,40451.17,3.83,3.21,1.12,120
2023-Dec-09,INDIA,70,20716.33,1.11,2.48,1.2,81
2023-Dec-10,INDIA,70,23100.51,2.97,5.01,1.23,98
2023-Dec-11,INDIA,70,28063.94,2.72,3.2,1.18,113
2023-Dec-12,INDIA,70,33579.08,1.88,1.91,1.23,120
2023-Dec-13,INDIA,70,28055.57,3.77,4.06,1.23,99
2023-Dec-14,INDIA,70,35762.91,3.46,3.56,1.23,124
2023-Dec-15,INDIA,70,34716.72,2.09,4.98,1.19,140
2023-Dec-16,INDIA,70,33268.91,2.21,2.6,1.13,99
2023-Dec-17,INDIA,70,27175.02,2.89,3.72,1.21,117
2023-Dec-18,INDIA,70,27150.04,3.43,3.27,1.23,115
2023-Dec-19,INDIA,70,21256.17,2.64,3.35,1.24,103
2023-Dec-20,INDIA,70,29356.21,1.67,3.75,1.1,114
2023-Dec-21,INDIA,70,33249.5,3.13,3.71,1.21,127
2023-Dec-22,INDIA,70,28211.5,3.3,4.26,1.3,116
2023-Dec-23,INDIA,70,34303.02,2.35,1.91,1.1,111
2023-Dec-24,INDIA,70,34960.47,2.45,3.35,1.26,122
2023-Dec-25,INDIA,70,26000.66,2.62,4.38,1.16,111
2023-Dec-26,INDIA,70,31044.89,3.03,3.1,1.2,120
2023-Dec-27,INDIA,70,21467.55,3.19,3.69,1.26,108
2023-Dec-28,INDIA,70,33100.17,2.83,3.66,1.14,102
2023-Dec-29,INDIA,70,26916.02,2.59,1.78,1.19,109
2023-Dec-30,INDIA,70,21038.86,2.06,3.11,1.19,88
2023-Dec-31,INDIA,70,23165.66,2.9,2.48,1.11,94
2024-Jan-01,INDIA,70,23776.83,3.26,2.36,0.87,74
2024-Jan-02,INDIA,70,21982.38,2.13,3.05,0.93,87
2024-Jan-03,INDIA,70,21191.17,3.46,3.98,0.85,76
2024-Jan-04,INDIA,70,25306.88,3.73,2.14,0.96,91
2024-Jan-05,INDIA,70,40182.67,1.69,4.46,0.98,101
2024-Jan-06,INDIA,70,29346.88,0.48,3.13,1.01,93
2024-Jan-07,INDIA,70,27560.29,3.26,2.63,0.9,92
2024-Jan-08,INDIA,70,38495.46,2.96,2.33,1.04,131
2024-Jan-09,INDIA,70,32070.84,2.75,3.73,0.89,92
2024-Jan-10,INDIA,70,23697.7,3.64,1.75,0.97,81
2024-Jan-11,INDIA,70,36647.9,2.43,1.5,0.95,101
2024-Jan-12,INDIA,70,36925.41,2.61,3.34,1.03,110
2024-Jan-13,INDIA,70,23434.18,2.18,1.42,0.94,85
2024-Jan-14,INDIA,70,31745.23,3.4,2.52,1.0,97
2024-Jan-15,INDIA,70,33033.79,2.15,4.31,0.91,92
2024-Jan-16,INDIA,70,26450.14,1.42,3.95,0.85,73
2024-Jan-17,INDIA,70,45359.4,3.46,2.73,0.89,104
2024-Jan-18,INDIA,70,28047.27,3.39,1.94,1.02,105
2024-Jan-19,INDIA,70,42380.67,1.96,1.48,0.92,98
2024-Jan-20,INDIA,70,25723.33,3.22,2.56,1.03,95
2024-Jan-21,INDIA,70,23779.88,2.3,3.39,0.93,87
2024-Jan-22,INDIA,70,40476.47,3.48,3.21,0.86,87
2024-Jan-23,INDIA,70,30084.96,2.02,3.57,1.03,115
2024-Jan-24,INDIA,70,28121.03,1.63,2.98,1.0,118
2024-Jan-25,INDIA,70,46438.09,0.92,0.93,0.95,140
2024-Jan-26,INDIA,70,43477.13,1.45,3.88,1.04,124
2024-Jan-27,INDIA,70,29559.51,1.52,3.33,0.98,90
2024-Jan-28,INDIA,70,21754.96,3.03,2.75,0.94,77
2024-Jan-29,INDIA,70,28899.69,2.48,2.86,1.04,106
2024-Jan-30,INDIA,70,29143.35,2.48,1.07,0.87,75
2024-Jan-31,INDIA,70,19656.99,2.1,2.24,1.02,88
2024-Feb-01,INDIA,70,24803.79,2.07,3.29,1.02,90
2024-Feb-02,INDIA,70,36628.66,2.17,2.59,0.9,117
2024-Feb-03,INDIA,70,31965.84,2.48,3.17,0.89,90
2024-Feb-04,INDIA,70,30001.97,2.44,3.63,0.96,66
2024-Feb-05,INDIA,70,29651.91,3.26,2.65,0.99,94
2024-Feb-06,INDIA,70,26543.07,1.29,3.72,0.95,60
2024-Feb-07,INDIA,70,27223.02,3.1,3.86,0.99,98
2024-Feb-08,INDIA,70,32476.25,2.11,1.1,0.89,98
2024-Feb-09,INDIA,70,26488.26,3.01,1.44,1.02,94
2024-Feb-10,INDIA,70,36630.67,2.83,2.12,0.99,116
2024-Feb-11,INDIA,70,24731.19,2.86,3.62,0.88,91
2024-Feb-12,INDIA,70,28541.74,3.15,4.4,1.0,107
2024-Feb-13,INDIA,70,28984.72,1.18,3.42,0.87,79
2024-Feb-14,INDIA,70,29901.4,2.65,4.36,0.93,86
2024-Feb-15,INDIA,70,35131.13,0.51,2.41,0.91,96
2024-Feb-16,INDIA,70,29993.52,2.6,1.69,1.04,98
2024-Feb-17,INDIA,70,30315.73,4.84,4.85,0.88,90
2024-Feb-18,INDIA,70,34789.3,2.09,2.64,0.91,106
2024-Feb-19,INDIA,70,19915.32,2.77,3.1,0.97,81
2024-Feb-20,INDIA,70,24453.86,2.94,2.19,0.93,89
2024-Feb-21,INDIA,70,26191.23,1.94,1.8,0.88,67
2024-Feb-22,INDIA,70,23580.23,2.34,3.24,0.99,95
2024-Feb-23,INDIA,70,30384.62,1.54,3.05,1.05,99
